Threshold,Discriminatory,Modifier,Pink,Magenta,Violet,Blue,Green,Yellow,PopBust?,Diversifying,Neurtal,Focusing,Equitable,Inequitable,Total,Average
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,66,FALSE,0,0,66,0,66,66,4
0,30,-1,0,0,0,0,50,0,FALSE,0,0,50,50,0,50,4
0,30,-1,0,52,0,36,0,0,TRUE,52,36,0,0,88,88,10.36363636
0,30,-1,0,77,0,0,0,0,FALSE,77,0,0,0,77,77,12
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,75,TRUE,0,0,75,0,75,75,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,76,0,0,FALSE,0,76,0,0,76,76,8
0,30,-1,0,0,0,0,44,0,FALSE,0,0,44,44,0,44,4
0,30,-1,0,82,0,0,0,0,FALSE,82,0,0,0,82,82,12
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,45,0,TRUE,0,0,45,45,0,45,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,75,0,0,TRUE,0,75,0,0,75,75,8
0,30,-1,0,0,0,0,42,0,FALSE,0,0,42,42,0,42,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,103,TRUE,0,0,103,0,103,103,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,6,0,12,0,TRUE,0,6,12,18,0,18,5.333333333
1200,30,-1,0,0,0,81,0,0,TRUE,0,81,0,0,81,81,8
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,93,0,0,0,0,TRUE,93,0,0,0,93,93,12
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,78,0,0,TRUE,0,78,0,0,78,78,8
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,75,TRUE,0,0,75,0,75,75,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,60,0,43,TRUE,0,60,43,0,103,103,6.330097087
0,50,-1,0,0,0,0,77,0,FALSE,0,0,77,77,0,77,4
0,50,-1,0,0,0,0,91,0,TRUE,0,0,91,91,0,91,4
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,22,0,61,FALSE,0,22,61,0,83,83,5.060240964
0,50,-1,0,0,0,0,88,0,TRUE,0,0,88,88,0,88,4
0,50,-1,0,0,0,0,90,0,TRUE,0,0,90,90,0,90,4
0,50,-1,0,0,0,0,63,0,FALSE,0,0,63,63,0,63,4
0,50,-1,0,0,0,0,91,0,TRUE,0,0,91,91,0,91,4
0,50,-1,0,0,0,0,85,0,FALSE,0,0,85,85,0,85,4
0,50,-1,9,0,0,0,46,0,FALSE,9,0,46,55,0,55,5.309090909
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,0,87,FALSE,0,0,87,0,87,87,4
0,50,-1,0,0,0,0,49,0,TRUE,0,0,49,49,0,49,4
0,50,-1,0,0,0,0,0,79,TRUE,0,0,79,0,79,79,4
0,50,-1,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,18,0,FALSE,0,0,18,18,0,18,4
1200,50,-1,0,28,0,0,0,53,TRUE,28,0,53,0,81,81,6.765432099
1200,50,-1,0,0,0,0,69,0,TRUE,0,0,69,69,0,69,4
1200,50,-1,0,0,0,0,73,0,FALSE,0,0,73,73,0,73,4
1200,50,-1,0,0,8,0,37,0,TRUE,0,8,37,45,0,45,4.711111111
1200,50,-1,0,0,0,0,0,69,TRUE,0,0,69,0,69,69,4
1200,50,-1,0,0,0,0,82,0,TRUE,0,0,82,82,0,82,4
1200,50,-1,0,29,0,69,0,0,TRUE,29,69,0,0,98,98,9.183673469
1200,50,-1,0,0,0,0,68,0,TRUE,0,0,68,68,0,68,4
1200,50,-1,45,22,0,0,0,0,TRUE,67,0,0,45,22,67,12
1200,50,-1,67,0,0,0,1,0,TRUE,67,0,1,68,0,68,11.88235294
1200,50,-1,0,0,0,0,83,0,TRUE,0,0,83,83,0,83,4
1200,50,-1,0,0,0,91,0,0,TRUE,0,91,0,0,91,91,8
1200,50,-1,0,0,0,78,0,0,TRUE,0,78,0,0,78,78,8
1200,50,-1,25,0,4,0,16,0,TRUE,25,4,16,45,0,45,8.8
1200,50,-1,0,0,12,0,0,0,TRUE,0,12,0,12,0,12,8
1200,50,-1,0,0,0,97,0,0,TRUE,0,97,0,0,97,97,8
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,0,75,FALSE,0,0,75,0,75,75,4
1200,50,-1,0,0,0,0,0,107,TRUE,0,0,107,0,107,107,4
1200,50,-1,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,69,0,TRUE,0,0,69,69,0,69,4
0,70,-1,0,4,0,0,0,86,FALSE,4,0,86,0,90,90,4.355555556
0,70,-1,0,0,0,0,0,43,FALSE,0,0,43,0,43,43,4
0,70,-1,0,81,0,0,0,0,FALSE,81,0,0,0,81,81,12
0,70,-1,0,0,0,0,76,0,TRUE,0,0,76,76,0,76,4
0,70,-1,0,0,0,0,0,75,FALSE,0,0,75,0,75,75,4
0,70,-1,0,0,0,0,75,0,FALSE,0,0,75,75,0,75,4
0,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,75,0,TRUE,0,0,75,75,0,75,4
0,70,-1,10,0,0,0,0,0,FALSE,10,0,0,10,0,10,12
0,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,93,0,FALSE,0,0,93,93,0,93,4
0,70,-1,0,40,0,36,0,0,TRUE,40,36,0,0,76,76,10.10526316
0,70,-1,0,69,0,0,0,0,FALSE,69,0,0,0,69,69,12
0,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,90,0,TRUE,0,0,90,90,0,90,4
0,70,-1,0,0,0,0,65,0,TRUE,0,0,65,65,0,65,4
0,70,-1,0,0,0,0,70,0,TRUE,0,0,70,70,0,70,4
0,70,-1,0,0,0,0,57,0,FALSE,0,0,57,57,0,57,4
1200,70,-1,0,0,0,0,4,0,FALSE,0,0,4,4,0,4,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,0,0,0,0,96,0,TRUE,0,0,96,96,0,96,4
1200,70,-1,0,81,0,0,0,0,FALSE,81,0,0,0,81,81,12
1200,70,-1,0,0,0,0,0,37,FALSE,0,0,37,0,37,37,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,0,0,11,0,0,0,FALSE,0,11,0,11,0,11,8
1200,70,-1,0,0,0,0,0,84,FALSE,0,0,84,0,84,84,4
1200,70,-1,0,0,0,0,56,0,FALSE,0,0,56,56,0,56,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,71,0,0,0,0,0,TRUE,71,0,0,71,0,71,12
1200,70,-1,0,0,0,0,35,0,FALSE,0,0,35,35,0,35,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,0,0,0,0,50,0,TRUE,0,0,50,50,0,50,4
1200,70,-1,0,0,42,0,0,0,TRUE,0,42,0,42,0,42,8
1200,70,-1,0,0,13,0,25,0,FALSE,0,13,25,38,0,38,5.368421053
1200,70,-1,0,0,4,0,55,0,FALSE,0,4,55,59,0,59,4.271186441
1200,70,-1,0,0,0,0,55,0,TRUE,0,0,55,55,0,55,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,0,0,0,0,71,0,FALSE,0,0,71,71,0,71,4
0,30,0,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
0,30,0,26,0,0,0,21,0,FALSE,26,0,21,47,0,47,8.425531915
0,30,0,0,0,53,0,0,0,FALSE,0,53,0,53,0,53,8
0,30,0,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
0,30,0,0,0,42,0,9,0,FALSE,0,42,9,51,0,51,7.294117647
0,30,0,0,0,50,0,0,0,FALSE,0,50,0,50,0,50,8
0,30,0,0,0,48,0,0,0,FALSE,0,48,0,48,0,48,8
0,30,0,0,0,42,0,2,0,FALSE,0,42,2,44,0,44,7.818181818
0,30,0,0,0,32,0,16,0,FALSE,0,32,16,48,0,48,6.666666667
0,30,0,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
0,30,0,0,0,60,0,0,0,FALSE,0,60,0,60,0,60,8
0,30,0,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
0,30,0,21,0,0,0,24,0,FALSE,21,0,24,45,0,45,7.733333333
0,30,0,0,0,47,0,0,0,FALSE,0,47,0,47,0,47,8
0,30,0,0,0,48,0,0,0,FALSE,0,48,0,48,0,48,8
0,30,0,0,0,42,0,6,0,FALSE,0,42,6,48,0,48,7.5
0,30,0,0,0,44,0,0,0,FALSE,0,44,0,44,0,44,8
0,30,0,0,0,26,0,28,0,FALSE,0,26,28,54,0,54,5.925925926
0,30,0,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
0,30,0,0,0,35,0,10,0,FALSE,0,35,10,45,0,45,7.111111111
1200,30,0,0,0,60,0,0,0,FALSE,0,60,0,60,0,60,8
1200,30,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,0,0,0,61,0,0,0,FALSE,0,61,0,61,0,61,8
1200,30,0,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
1200,30,0,0,0,44,0,0,0,FALSE,0,44,0,44,0,44,8
1200,30,0,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
1200,30,0,0,0,65,0,0,0,FALSE,0,65,0,65,0,65,8
1200,30,0,55,0,0,0,0,0,FALSE,55,0,0,55,0,55,12
1200,30,0,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
1200,30,0,0,0,47,0,0,0,FALSE,0,47,0,47,0,47,8
1200,30,0,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
1200,30,0,0,0,53,0,0,0,FALSE,0,53,0,53,0,53,8
1200,30,0,0,0,61,0,0,0,FALSE,0,61,0,61,0,61,8
1200,30,0,0,0,55,0,0,0,FALSE,0,55,0,55,0,55,8
1200,30,0,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
1200,30,0,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
1200,30,0,0,0,42,0,0,0,FALSE,0,42,0,42,0,42,8
1200,30,0,35,0,0,0,13,0,FALSE,35,0,13,48,0,48,9.833333333
1200,30,0,55,0,0,0,0,0,FALSE,55,0,0,55,0,55,12
1200,30,0,0,0,31,0,0,0,FALSE,0,31,0,31,0,31,8
0,50,0,0,0,23,0,0,0,FALSE,0,23,0,23,0,23,8
0,50,0,9,0,0,0,16,0,FALSE,9,0,16,25,0,25,6.88
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,36,0,0,0,FALSE,0,36,0,36,0,36,8
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,30,0,0,0,FALSE,0,30,0,30,0,30,8
0,50,0,28,0,0,0,0,0,FALSE,28,0,0,28,0,28,12
0,50,0,0,0,28,0,0,0,FALSE,0,28,0,28,0,28,8
0,50,0,0,0,27,0,0,0,FALSE,0,27,0,27,0,27,8
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,35,0,0,0,0,0,FALSE,35,0,0,35,0,35,12
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,37,0,0,0,0,0,FALSE,37,0,0,37,0,37,12
1200,50,0,0,0,23,0,0,0,FALSE,0,23,0,23,0,23,8
1200,50,0,0,0,26,0,0,0,FALSE,0,26,0,26,0,26,8
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,4,0,0,0,0,0,FALSE,4,0,0,4,0,4,12
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,32,0,0,0,FALSE,0,32,0,32,0,32,8
1200,50,0,0,0,34,0,0,0,FALSE,0,34,0,34,0,34,8
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,23,0,0,0,FALSE,0,23,0,23,0,23,8
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,33,0,0,0,3,0,FALSE,33,0,3,36,0,36,11.33333333
1200,50,0,27,0,0,0,0,0,FALSE,27,0,0,27,0,27,12
1200,50,0,19,0,0,0,0,0,FALSE,19,0,0,19,0,19,12
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,30,0,0,0,FALSE,0,30,0,30,0,30,8
1200,50,0,0,0,37,0,0,0,FALSE,0,37,0,37,0,37,8
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,6,0,0,0,FALSE,0,6,0,6,0,6,8
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,10,0,0,0,FALSE,0,10,0,10,0,10,8
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,1,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
0,30,1,15,0,0,0,30,0,FALSE,15,0,30,45,0,45,6.666666667
0,30,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,1,42,0,0,0,4,0,FALSE,42,0,4,46,0,46,11.30434783
0,30,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,1,0,0,41,0,0,0,FALSE,0,41,0,41,0,41,8
0,30,1,25,0,0,0,18,0,FALSE,25,0,18,43,0,43,8.651162791
0,30,1,0,0,31,0,0,0,FALSE,0,31,0,31,0,31,8
0,30,1,0,0,47,0,0,0,FALSE,0,47,0,47,0,47,8
0,30,1,0,0,15,0,31,0,FALSE,0,15,31,46,0,46,5.304347826
0,30,1,21,0,0,0,20,0,FALSE,21,0,20,41,0,41,8.097560976
0,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
0,30,1,0,0,27,0,22,0,FALSE,0,27,22,49,0,49,6.204081633
0,30,1,0,0,46,0,0,0,FALSE,0,46,0,46,0,46,8
0,30,1,0,0,48,0,0,0,FALSE,0,48,0,48,0,48,8
0,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
0,30,1,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
0,30,1,0,0,48,0,0,0,FALSE,0,48,0,48,0,48,8
0,30,1,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
0,30,1,7,0,42,0,0,0,FALSE,7,42,0,49,0,49,8.571428571
1200,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
1200,30,1,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
1200,30,1,24,0,0,0,15,0,FALSE,24,0,15,39,0,39,8.923076923
1200,30,1,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
1200,30,1,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
1200,30,1,0,0,50,0,0,0,FALSE,0,50,0,50,0,50,8
1200,30,1,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
1200,30,1,0,0,58,0,0,0,FALSE,0,58,0,58,0,58,8
1200,30,1,0,0,50,0,0,0,FALSE,0,50,0,50,0,50,8
1200,30,1,0,0,60,0,0,0,FALSE,0,60,0,60,0,60,8
1200,30,1,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
1200,30,1,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
1200,30,1,0,0,48,0,0,0,FALSE,0,48,0,48,0,48,8
1200,30,1,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
1200,30,1,0,0,50,0,0,0,FALSE,0,50,0,50,0,50,8
1200,30,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,1,46,0,0,0,0,0,FALSE,46,0,0,46,0,46,12
1200,30,1,0,0,48,0,0,0,FALSE,0,48,0,48,0,48,8
1200,30,1,38,0,0,0,19,0,FALSE,38,0,19,57,0,57,9.333333333
1200,30,1,0,0,42,0,0,0,FALSE,0,42,0,42,0,42,8
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,30,0,0,0,FALSE,0,30,0,30,0,30,8
0,50,1,0,0,25,0,0,0,FALSE,0,25,0,25,0,25,8
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,17,0,0,0,0,0,FALSE,17,0,0,17,0,17,12
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,19,0,0,0,FALSE,0,19,0,19,0,19,8
0,50,1,9,0,0,0,0,0,FALSE,9,0,0,9,0,9,12
0,50,1,4,0,0,0,2,0,FALSE,4,0,2,6,0,6,9.333333333
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,6,0,11,0,FALSE,0,6,11,17,0,17,5.411764706
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,21,0,0,0,FALSE,0,21,0,21,0,21,8
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,16,0,0,0,FALSE,0,16,0,16,0,16,8
1200,50,1,21,0,0,0,0,0,FALSE,21,0,0,21,0,21,12
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,35,0,0,0,FALSE,0,35,0,35,0,35,8
1200,50,1,0,0,8,0,0,0,FALSE,0,8,0,8,0,8,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,23,0,0,0,FALSE,0,23,0,23,0,23,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,29,0,0,0,FALSE,0,29,0,29,0,29,8
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
