Predation Risk,Foraging Success,Threshold,Discriminatory,Modifier,Purple,Blue,Orange,Red,Pop Bust,purple pop max,blue pop max,orange pop max,red pop max,Diversifying,Focusing,Equitable,Inequitable,Total
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,33,99,24,22,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,19,28,17,24,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,24,13,13,12,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,15,30,20,15,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,10,10,11,11,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,14,25,14,13,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,21,28,8,17,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,18,20,11,10,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,11,42,12,10,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,16,32,28,11,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,13,25,10,13,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,14,22,27,11,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,11,29,9,14,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,18,12,19,13,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,13,90,23,13,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,12,34,20,13,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,33,47,15,17,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,16,31,19,11,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,17,33,18,13,0,0,0,0,0
0.00017,0.87,1000,33,0,0,93,0,0,TRUE,32,152,28,58,93,0,0,93,93
0.00017,0.87,1000,33,0,0,0,0,0,TRUE,48,115,62,13,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,13,35,9,11,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,17,15,11,12,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,14,17,15,14,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,15,32,10,17,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,12,26,10,23,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,9,23,9,11,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,10,19,12,16,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,26,28,10,12,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,10,28,17,12,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,TRUE,11,153,52,22,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,TRUE,40,89,22,40,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,26,41,19,17,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,15,13,19,14,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,13,48,12,22,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,12,20,17,13,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,23,15,15,14,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,FALSE,15,41,22,16,0,0,0,0,0
0.00017,0.87,1000,33,0,0,0,0,0,TRUE,22,151,14,18,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,9,7,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,15,16,47,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,139,TRUE,23,12,15,155,0,139,0,139,139
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,35,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,31,14,10,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,11,17,32,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,12,8,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,16,13,25,19,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,21,9,12,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,12,23,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,11,24,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,TRUE,125,17,53,82,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,14,20,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,93,51,TRUE,12,10,101,133,0,144,93,51,144
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,9,7,16,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,9,10,16,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,131,TRUE,13,10,10,158,0,131,0,131,131
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,9,28,22,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,10,9,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,18,8,14,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,8,9,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,16,8,10,36,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,6,7,9,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,12,21,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,29,42,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,9,12,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,10,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,108,34,TRUE,17,11,131,70,0,142,108,34,142
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,10,24,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,14,10,17,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,11,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,15,11,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,8,11,19,52,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,16,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,17,10,10,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,10,17,22,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,17,9,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,20,36,37,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,127,13,TRUE,10,8,146,104,0,140,127,13,140
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,18,12,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,20,13,11,25,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,11,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,12,12,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,14,32,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,6,7,13,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,25,12,27,41,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,8,10,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,8,14,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,17,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,8,15,16,36,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,11,9,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,15,11,19,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,8,9,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,138,TRUE,12,18,16,158,0,138,0,138,138
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,28,12,9,20,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,9,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,12,8,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,11,9,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,8,12,10,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,21,11,9,16,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,9,10,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,9,11,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,8,8,22,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,10,11,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,12,29,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,16,9,19,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,134,TRUE,13,13,22,161,0,134,0,134,134
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,10,8,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,11,12,23,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,18,8,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,9,15,31,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,12,12,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,9,9,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,10,11,21,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,15,8,17,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,9,10,17,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,7,10,32,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,12,10,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,11,10,23,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,12,9,16,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,8,10,15,16,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,11,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,17,11,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,11,11,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,12,10,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,11,11,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,14,11,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,11,11,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,12,39,16,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,8,10,10,21,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,10,23,35,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,9,9,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,9,21,7,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,19,10,11,20,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,8,8,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,14,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,8,14,18,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,10,10,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,12,14,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,7,11,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,11,11,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,8,12,11,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,10,25,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,14,10,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,6,10,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,133,TRUE,11,8,9,159,0,133,0,133,133
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,8,9,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,7,11,23,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,11,16,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,8,17,18,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,11,10,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,15,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,8,11,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,11,15,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,128,TRUE,24,12,14,159,0,128,0,128,128
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,17,18,11,41,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,121,0,TRUE,11,10,156,13,0,121,121,0,121
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,7,10,14,38,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,11,15,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,26,13,10,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,100,32,TRUE,13,14,132,118,0,132,100,32,132
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,26,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,13,19,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,8,13,12,0,0,0,0,0
0.00017,0.87,1,33,-1,102,0,0,17,TRUE,129,11,44,133,102,17,102,17,119
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,15,13,12,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,9,9,33,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,10,10,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,10,11,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,8,12,14,9,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,11,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,9,12,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,11,11,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,10,28,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,18,10,11,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,27,43,11,39,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,TRUE,9,111,97,52,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,12,12,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,8,13,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,120,13,TRUE,18,9,145,78,0,133,120,13,133
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,15,10,10,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,10,11,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,11,15,9,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,7,10,10,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,14,11,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,13,16,17,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,11,11,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,10,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,13,20,20,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,11,15,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,11,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,10,10,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,10,12,37,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,12,13,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,7,12,10,18,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,13,10,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,13,10,9,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,10,11,19,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,12,12,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,87,45,TRUE,13,10,114,110,0,132,87,45,132
0.00017,0.87,1,33,-1,0,36,0,100,TRUE,8,119,45,134,36,100,0,136,136
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,10,12,16,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,9,8,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,10,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,129,0,TRUE,12,10,158,9,0,129,129,0,129
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,12,18,8,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,10,9,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,11,16,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,10,11,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,12,36,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,129,TRUE,12,9,11,163,0,129,0,129,129
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,9,19,18,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,12,8,21,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,12,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,15,10,13,26,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,138,0,TRUE,9,10,155,14,0,138,138,0,138
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,11,17,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,11,34,19,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,12,11,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,21,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,18,13,14,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,142,0,TRUE,11,10,156,8,0,142,142,0,142
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,11,8,39,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,138,0,TRUE,9,11,161,18,0,138,138,0,138
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,13,11,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,12,18,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,18,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,140,0,TRUE,11,9,158,11,0,140,140,0,140
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,14,10,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,11,15,65,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,13,10,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,13,11,26,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,9,7,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,11,11,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,16,12,9,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,16,9,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,18,9,25,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,8,11,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,10,11,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,7,15,17,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,10,23,20,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,10,11,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,8,12,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,120,23,TRUE,12,13,140,66,0,143,120,23,143
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,10,17,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,15,10,14,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,16,8,14,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,12,10,17,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,15,11,13,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,12,9,16,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,11,11,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,18,24,17,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,10,9,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,17,19,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,8,11,22,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,12,14,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,12,9,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,14,22,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,94,47,TRUE,21,14,118,100,0,141,94,47,141
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,10,9,22,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,9,10,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,10,10,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,9,10,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,10,12,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,12,9,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,11,21,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,13,7,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,8,13,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,8,12,17,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,17,11,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,9,10,11,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,14,11,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,9,16,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,12,13,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,11,10,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,19,15,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,9,11,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,11,10,9,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,16,9,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,8,11,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,8,12,10,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,13,10,16,33,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,18,14,13,19,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,20,10,12,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,22,16,9,21,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,13,15,9,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,12,9,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,14,13,31,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,10,13,17,40,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,10,12,43,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,16,12,21,11,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,11,11,20,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,14,8,6,12,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,12,9,30,14,0,0,0,0,0
0.00017,0.87,1,33,-1,0,0,0,129,TRUE,7,16,10,161,0,129,0,129,129
0.00017,0.87,1,33,-1,0,0,0,0,FALSE,21,7,13,51,0,0,0,0,0
