day,Diversifying3,Focusing1,Diversifying2,Focusing2,Diversifying1,Focusing3,total
70568,14,0,40,0,0,0,54
70569,14,0,40,0,0,0,54
70570,14,0,40,0,0,0,54
70571,14,0,40,0,0,0,54
70572,14,0,40,0,0,0,54
70573,14,0,40,0,0,0,54
70574,14,0,40,0,0,0,54
70575,14,0,38,0,0,0,52
70576,14,0,38,0,0,0,52
70577,14,0,38,0,0,0,52
70578,15,0,38,0,0,0,53
70579,15,0,38,0,0,0,53
70580,15,0,38,0,0,0,53
70581,14,0,38,0,0,0,52
70582,14,0,38,0,0,0,52
70583,14,0,38,0,0,0,52
70584,14,0,38,0,0,0,52
70585,14,0,38,0,0,0,52
70586,14,0,38,0,0,0,52
70587,14,0,38,0,0,0,52
70588,14,0,38,0,0,0,52
70589,14,0,38,0,0,0,52
70590,14,0,38,0,0,0,52
70591,14,0,38,0,0,0,52
70592,14,0,38,0,0,0,52
70593,14,0,38,0,0,0,52
70594,14,0,38,0,0,0,52
70595,14,0,37,0,0,0,51
70596,14,0,37,0,0,0,51
70597,14,0,37,0,0,0,51
70598,14,0,38,0,0,0,52
70599,14,0,38,0,0,0,52
70600,14,0,38,0,0,0,52
70601,14,0,38,0,0,0,52
70602,14,0,38,0,0,0,52
70603,14,0,38,0,0,0,52
70604,14,0,38,0,0,0,52
70605,14,0,37,0,0,0,51
70606,14,0,37,0,0,0,51
70607,14,0,37,0,0,0,51
70608,14,0,37,0,0,0,51
70609,14,0,37,0,0,0,51
70610,14,0,37,0,0,0,51
70611,13,0,36,0,0,0,49
70612,13,0,36,0,0,0,49
70613,13,0,36,0,0,0,49
70614,13,0,36,0,0,0,49
70615,13,0,36,0,0,0,49
70616,13,0,36,0,0,0,49
70617,13,0,36,0,0,0,49
70618,13,0,36,0,0,0,49
70619,13,0,35,0,0,0,48
70620,13,0,35,0,0,0,48
70621,13,0,35,0,0,0,48
70622,13,0,35,0,0,0,48
70623,13,0,35,0,0,0,48
70624,13,0,35,0,0,0,48
70625,13,0,35,0,0,0,48
70626,13,0,35,0,0,0,48
70627,12,0,35,0,0,0,47
70628,12,0,35,0,0,0,47
70629,12,0,35,0,0,0,47
70630,12,0,35,0,0,0,47
70631,12,0,35,0,0,0,47
70632,12,0,35,0,0,0,47
70633,12,0,35,0,0,0,47
70634,12,0,36,0,0,0,48
70635,12,0,35,0,0,0,47
70636,12,0,35,0,0,0,47
70637,12,0,35,0,0,0,47
70638,12,0,35,0,0,0,47
70639,12,0,35,0,0,0,47
70640,12,0,35,0,0,0,47
70641,12,0,35,0,0,0,47
70642,12,0,35,0,0,0,47
70643,12,0,35,0,0,0,47
70644,13,0,35,0,0,0,48
70645,13,0,35,0,0,0,48
70646,13,0,35,0,0,0,48
70647,13,0,35,0,0,0,48
70648,13,0,35,0,0,0,48
70649,13,0,35,0,0,0,48
70650,13,0,35,0,0,0,48
70651,13,0,35,0,0,0,48
70652,13,0,35,0,0,0,48
70653,13,0,35,0,0,0,48
70654,13,0,35,0,0,0,48
70655,13,0,35,0,0,0,48
70656,13,0,35,0,0,0,48
70657,13,0,35,0,0,0,48
70658,13,0,35,0,0,0,48
70659,13,0,35,0,0,0,48
70660,13,0,35,0,0,0,48
70661,13,0,35,0,0,0,48
70662,13,0,35,0,0,0,48
70663,13,0,35,0,0,0,48
70664,13,0,35,0,0,0,48
70665,13,0,35,0,0,0,48
70666,13,0,35,0,0,0,48
70667,13,0,35,0,0,0,48
70668,13,0,35,0,0,0,48
70669,13,0,35,0,0,0,48
70670,13,0,36,0,0,0,49
70671,13,0,36,0,0,0,49
70672,13,0,36,0,0,0,49
70673,13,0,34,0,0,0,47
70674,13,0,34,0,0,0,47
70675,13,0,34,0,0,0,47
70676,13,0,34,0,0,0,47
70677,13,0,34,0,0,0,47
70678,13,0,34,0,0,0,47
70679,13,0,34,0,0,0,47
70680,13,0,34,0,0,0,47
70681,13,0,34,0,0,0,47
70682,13,0,34,0,0,0,47
70683,13,0,34,0,0,0,47
70684,13,0,34,0,0,0,47
70685,13,0,34,0,0,0,47
70686,13,0,33,0,0,0,46
70687,13,0,33,0,0,0,46
70688,13,0,33,0,0,0,46
70689,13,0,33,0,0,0,46
70690,13,0,32,0,0,0,45
70691,13,0,32,0,0,0,45
70692,13,0,32,0,0,0,45
70693,13,0,32,0,0,0,45
70694,13,0,32,0,0,0,45
70695,13,0,32,0,0,0,45
70696,13,0,32,0,0,0,45
70697,13,0,32,0,0,0,45
70698,13,0,32,0,0,0,45
70699,13,0,32,0,0,0,45
70700,13,0,33,0,0,0,46
70701,13,0,33,0,0,0,46
70702,13,0,33,0,0,0,46
70703,13,0,33,0,0,0,46
70704,13,0,33,0,0,0,46
70705,13,0,33,0,0,0,46
70706,13,0,32,0,0,0,45
70707,13,0,32,0,0,0,45
70708,13,0,32,0,0,0,45
70709,13,0,31,0,0,0,44
70710,15,0,31,0,0,0,46
70711,15,0,31,0,0,0,46
70712,15,0,31,0,0,0,46
70713,14,0,31,0,0,0,45
70714,14,0,31,0,0,0,45
70715,14,0,31,0,0,0,45
70716,14,0,31,0,0,0,45
70717,14,0,31,0,0,0,45
70718,14,0,31,0,0,0,45
70719,14,0,31,0,0,0,45
70720,14,0,31,0,0,0,45
70721,14,0,31,0,0,0,45
70722,14,0,31,0,0,0,45
70723,14,0,31,0,0,0,45
70724,14,0,31,0,0,0,45
70725,14,0,31,0,0,0,45
70726,14,0,31,0,0,0,45
70727,14,0,31,0,0,0,45
70728,14,0,31,0,0,0,45
70729,14,0,31,0,0,0,45
70730,14,0,31,0,0,0,45
70731,14,0,31,0,0,0,45
70732,14,0,31,0,0,0,45
70733,14,0,31,0,0,0,45
70734,14,0,31,0,0,0,45
70735,14,0,31,0,0,0,45
70736,14,0,35,0,0,0,49
70737,14,0,35,0,0,0,49
70738,14,0,35,0,0,0,49
70739,14,0,35,0,0,0,49
70740,14,0,35,0,0,0,49
70741,14,0,35,0,0,0,49
70742,14,0,34,0,0,0,48
70743,14,0,34,0,0,0,48
70744,14,0,34,0,0,0,48
70745,14,0,34,0,0,0,48
70746,14,0,34,0,0,0,48
70747,14,0,34,0,0,0,48
70748,14,0,34,0,0,0,48
70749,14,0,34,0,0,0,48
70750,14,0,34,0,0,0,48
70751,13,0,34,0,0,0,47
70752,13,0,34,0,0,0,47
70753,13,0,34,0,0,0,47
70754,13,0,34,0,0,0,47
70755,13,0,34,0,0,0,47
70756,13,0,34,0,0,0,47
70757,13,0,34,0,0,0,47
70758,13,0,34,0,0,0,47
70759,13,0,34,0,0,0,47
70760,13,0,34,0,0,0,47
70761,13,0,34,0,0,0,47
70762,13,0,34,0,0,0,47
70763,13,0,34,0,0,0,47
70764,13,0,34,0,0,0,47
70765,13,0,34,0,0,0,47
70766,13,0,37,0,0,0,50
70767,13,0,37,0,0,0,50
70768,13,0,37,0,0,0,50
70769,13,0,35,0,0,0,48
70770,13,0,34,0,0,0,47
70771,13,0,34,0,0,0,47
70772,13,0,34,0,0,0,47
70773,13,0,34,0,0,0,47
70774,13,0,34,0,0,0,47
70775,13,0,34,0,0,0,47
70776,14,0,32,0,0,0,46
70777,14,0,32,0,0,0,46
70778,14,0,32,0,0,0,46
70779,14,0,32,0,0,0,46
70780,14,0,32,0,0,0,46
70781,14,0,32,0,0,0,46
70782,14,0,32,0,0,0,46
70783,14,0,32,0,0,0,46
70784,14,0,32,0,0,0,46
70785,14,0,32,0,0,0,46
70786,14,0,32,0,0,0,46
70787,14,0,32,0,0,0,46
70788,14,0,32,0,0,0,46
70789,14,0,32,0,0,0,46
70790,14,0,32,0,0,0,46
70791,14,0,32,0,0,0,46
70792,14,0,32,0,0,0,46
70793,14,0,31,0,0,0,45
70794,14,0,31,0,0,0,45
70795,14,0,31,0,0,0,45
70796,14,0,31,0,0,0,45
70797,14,0,31,0,0,0,45
70798,14,0,31,0,0,0,45
70799,13,0,31,0,0,0,44
70800,13,0,31,0,0,0,44
70801,13,0,31,0,0,0,44
70802,13,0,32,0,0,0,45
70803,13,0,32,0,0,0,45
70804,13,0,32,0,0,0,45
70805,13,0,32,0,0,0,45
70806,13,0,32,0,0,0,45
70807,13,0,32,0,0,0,45
70808,13,0,32,0,0,0,45
70809,13,0,31,0,0,0,44
70810,13,0,31,0,0,0,44
70811,12,0,31,0,0,0,43
70812,14,0,31,0,0,0,45
70813,14,0,31,0,0,0,45
70814,14,0,31,0,0,0,45
70815,14,0,31,0,0,0,45
70816,14,0,31,0,0,0,45
70817,14,0,31,0,0,0,45
70818,14,0,31,0,0,0,45
70819,14,0,31,0,0,0,45
70820,14,0,31,0,0,0,45
70821,14,0,31,0,0,0,45
70822,14,0,31,0,0,0,45
70823,14,0,31,0,0,0,45
70824,14,0,31,0,0,0,45
70825,14,0,31,0,0,0,45
70826,14,0,31,0,0,0,45
70827,14,0,31,0,0,0,45
70828,14,0,31,0,0,0,45
70829,14,0,31,0,0,0,45
70830,14,0,31,0,0,0,45
70831,14,0,31,0,0,0,45
70832,14,0,33,0,0,0,47
70833,14,0,33,0,0,0,47
70834,14,0,33,0,0,0,47
70835,14,0,33,0,0,0,47
70836,14,0,33,0,0,0,47
70837,14,0,33,0,0,0,47
70838,14,0,33,0,0,0,47
70839,14,0,33,0,0,0,47
70840,14,0,33,0,0,0,47
70841,14,0,33,0,0,0,47
70842,14,0,33,0,0,0,47
70843,14,0,33,0,0,0,47
70844,14,0,33,0,0,0,47
70845,14,0,33,0,0,0,47
70846,14,0,33,0,0,0,47
70847,14,0,33,0,0,0,47
70848,14,0,33,0,0,0,47
70849,14,0,33,0,0,0,47
70850,14,0,33,0,0,0,47
70851,14,0,33,0,0,0,47
70852,14,0,33,0,0,0,47
70853,14,0,32,0,0,0,46
70854,14,0,32,0,0,0,46
70855,14,0,32,0,0,0,46
70856,14,0,32,0,0,0,46
70857,14,0,32,0,0,0,46
70858,14,0,32,0,0,0,46
70859,14,0,32,0,0,0,46
70860,14,0,32,0,0,0,46
70861,14,0,32,0,0,0,46
70862,14,0,32,0,0,0,46
70863,14,0,32,0,0,0,46
70864,13,0,32,0,0,0,45
70865,13,0,32,0,0,0,45
70866,13,0,32,0,0,0,45
70867,13,0,32,0,0,0,45
70868,13,0,34,0,0,0,47
70869,13,0,34,0,0,0,47
70870,13,0,34,0,0,0,47
70871,13,0,34,0,0,0,47
70872,13,0,34,0,0,0,47
70873,13,0,34,0,0,0,47
70874,13,0,34,0,0,0,47
70875,13,0,34,0,0,0,47
70876,13,0,34,0,0,0,47
70877,13,0,34,0,0,0,47
70878,14,0,34,0,0,0,48
70879,14,0,34,0,0,0,48
70880,14,0,34,0,0,0,48
70881,14,0,34,0,0,0,48
70882,14,0,34,0,0,0,48
70883,14,0,33,0,0,0,47
70884,14,0,32,0,0,0,46
70885,14,0,32,0,0,0,46
70886,14,0,32,0,0,0,46
70887,14,0,32,0,0,0,46
70888,14,0,32,0,0,0,46
70889,14,0,32,0,0,0,46
70890,14,0,32,0,0,0,46
70891,14,0,31,0,0,0,45
70892,14,0,30,0,0,0,44
70893,14,0,30,0,0,0,44
70894,14,0,30,0,0,0,44
70895,14,0,30,0,0,0,44
70896,14,0,30,0,0,0,44
70897,14,0,30,0,0,0,44
70898,14,0,31,0,0,0,45
70899,14,0,31,0,0,0,45
70900,14,0,31,0,0,0,45
70901,14,0,31,0,0,0,45
70902,14,0,31,0,0,0,45
70903,14,0,31,0,0,0,45
70904,14,0,31,0,0,0,45
70905,14,0,31,0,0,0,45
70906,14,0,31,0,0,0,45
70907,14,0,31,0,0,0,45
70908,14,0,31,0,0,0,45
70909,14,0,31,0,0,0,45
70910,14,0,31,0,0,0,45
70911,14,0,31,0,0,0,45
70912,14,0,31,0,0,0,45
70913,14,0,31,0,0,0,45
70914,14,0,31,0,0,0,45
70915,14,0,31,0,0,0,45
70916,14,0,31,0,0,0,45
70917,14,0,31,0,0,0,45
70918,14,0,31,0,0,0,45
70919,14,0,31,0,0,0,45
70920,14,0,31,0,0,0,45
70921,14,0,31,0,0,0,45
70922,14,0,31,0,0,0,45
70923,14,0,31,0,0,0,45
70924,14,0,31,0,0,0,45
70925,14,0,31,0,0,0,45
70926,14,0,31,0,0,0,45
70927,14,0,31,0,0,0,45
70928,14,0,31,0,0,0,45
70929,14,0,31,0,0,0,45
70930,14,0,31,0,0,0,45
70931,14,0,31,0,0,0,45
70932,14,0,31,0,0,0,45
70933,14,0,31,0,0,0,45
70934,14,0,33,0,0,0,47
70935,14,0,33,0,0,0,47
70936,14,0,33,0,0,0,47
70937,14,0,33,0,0,0,47
70938,14,0,33,0,0,0,47
70939,14,0,33,0,0,0,47
70940,14,0,33,0,0,0,47
70941,14,0,33,0,0,0,47
70942,14,0,33,0,0,0,47
70943,14,0,33,0,0,0,47
70944,16,0,31,0,0,0,47
70945,16,0,31,0,0,0,47
70946,16,0,31,0,0,0,47
70947,16,0,31,0,0,0,47
70948,16,0,31,0,0,0,47
70949,16,0,31,0,0,0,47
70950,16,0,31,0,0,0,47
70951,16,0,31,0,0,0,47
70952,16,0,31,0,0,0,47
70953,16,0,31,0,0,0,47
70954,16,0,31,0,0,0,47
70955,16,0,31,0,0,0,47
70956,16,0,31,0,0,0,47
70957,16,0,31,0,0,0,47
70958,16,0,31,0,0,0,47
70959,16,0,31,0,0,0,47
70960,16,0,31,0,0,0,47
70961,16,0,31,0,0,0,47
70962,16,0,31,0,0,0,47
70963,16,0,31,0,0,0,47
70964,16,0,31,0,0,0,47
70965,16,0,31,0,0,0,47
70966,16,0,31,0,0,0,47
70967,16,0,31,0,0,0,47
70968,16,0,31,0,0,0,47
70969,16,0,31,0,0,0,47
70970,16,0,32,0,0,0,48
70971,16,0,31,0,0,0,47
70972,16,0,31,0,0,0,47
70973,16,0,31,0,0,0,47
70974,16,0,31,0,0,0,47
70975,16,0,31,0,0,0,47
70976,16,0,31,0,0,0,47
70977,16,0,30,0,0,0,46
70978,16,0,30,0,0,0,46
70979,16,0,30,0,0,0,46
70980,16,0,30,0,0,0,46
70981,16,0,30,0,0,0,46
70982,16,0,30,0,0,0,46
70983,16,0,30,0,0,0,46
70984,16,0,30,0,0,0,46
70985,16,0,30,0,0,0,46
70986,16,0,30,0,0,0,46
70987,16,0,30,0,0,0,46
70988,16,0,30,0,0,0,46
70989,16,0,30,0,0,0,46
70990,16,0,30,0,0,0,46
70991,16,0,30,0,0,0,46
70992,16,0,30,0,0,0,46
70993,16,0,30,0,0,0,46
70994,16,0,30,0,0,0,46
70995,15,0,30,0,0,0,45
70996,15,0,30,0,0,0,45
70997,15,0,30,0,0,0,45
70998,15,0,30,0,0,0,45
70999,15,0,30,0,0,0,45
71000,15,0,30,0,0,0,45
71001,15,0,30,0,0,0,45
71002,15,0,30,0,0,0,45
71003,15,0,30,0,0,0,45
71004,15,0,30,0,0,0,45
71005,15,0,30,0,0,0,45
71006,15,0,30,0,0,0,45
71007,15,0,30,0,0,0,45
71008,15,0,30,0,0,0,45
71009,15,0,30,0,0,0,45
71010,17,0,30,0,0,0,47
71011,17,0,30,0,0,0,47
71012,17,0,30,0,0,0,47
71013,17,0,30,0,0,0,47
71014,17,0,30,0,0,0,47
71015,17,0,30,0,0,0,47
71016,16,0,30,0,0,0,46
71017,16,0,30,0,0,0,46
71018,16,0,30,0,0,0,46
71019,16,0,30,0,0,0,46
71020,16,0,30,0,0,0,46
71021,16,0,30,0,0,0,46
71022,16,0,29,0,0,0,45
71023,16,0,29,0,0,0,45
71024,16,0,29,0,0,0,45
71025,16,0,29,0,0,0,45
71026,16,0,29,0,0,0,45
71027,16,0,29,0,0,0,45
71028,16,0,29,0,0,0,45
71029,16,0,29,0,0,0,45
71030,16,0,29,0,0,0,45
71031,16,0,29,0,0,0,45
71032,16,0,29,0,0,0,45
71033,16,0,29,0,0,0,45
71034,16,0,29,0,0,0,45
71035,16,0,29,0,0,0,45
71036,16,0,32,0,0,0,48
71037,16,0,32,0,0,0,48
71038,16,0,32,0,0,0,48
71039,16,0,32,0,0,0,48
71040,16,0,32,0,0,0,48
71041,16,0,32,0,0,0,48
71042,16,0,32,0,0,0,48
71043,16,0,32,0,0,0,48
71044,16,0,32,0,0,0,48
71045,16,0,32,0,0,0,48
71046,16,0,30,0,0,0,46
71047,16,0,30,0,0,0,46
71048,16,0,30,0,0,0,46
71049,16,0,29,0,0,0,45
71050,16,0,29,0,0,0,45
71051,16,0,29,0,0,0,45
71052,16,0,29,0,0,0,45
71053,16,0,29,0,0,0,45
71054,16,0,29,0,0,0,45
71055,16,0,29,0,0,0,45
71056,16,0,29,0,0,0,45
71057,16,0,29,0,0,0,45
71058,16,0,29,0,0,0,45
71059,16,0,29,0,0,0,45
71060,16,0,29,0,0,0,45
71061,16,0,29,0,0,0,45
71062,16,0,29,0,0,0,45
71063,16,0,29,0,0,0,45
71064,16,0,29,0,0,0,45
71065,16,0,29,0,0,0,45
71066,16,0,33,0,0,0,49
71067,16,0,33,0,0,0,49
71068,16,0,33,0,0,0,49
71069,16,0,32,0,0,0,48
71070,16,0,32,0,0,0,48
71071,16,0,31,0,0,0,47
71072,16,0,31,0,0,0,47
71073,16,0,31,0,0,0,47
71074,16,0,31,0,0,0,47
71075,16,0,31,0,0,0,47
71076,17,0,31,0,0,0,48
71077,17,0,31,0,0,0,48
71078,17,0,30,0,0,0,47
71079,17,0,30,0,0,0,47
71080,17,0,30,0,0,0,47
71081,17,0,30,0,0,0,47
71082,17,0,30,0,0,0,47
71083,17,0,30,0,0,0,47
71084,17,0,30,0,0,0,47
71085,17,0,30,0,0,0,47
71086,17,0,30,0,0,0,47
71087,17,0,30,0,0,0,47
71088,17,0,30,0,0,0,47
71089,17,0,30,0,0,0,47
71090,17,0,30,0,0,0,47
71091,17,0,30,0,0,0,47
71092,17,0,30,0,0,0,47
71093,17,0,30,0,0,0,47
71094,17,0,30,0,0,0,47
71095,17,0,30,0,0,0,47
71096,17,0,30,0,0,0,47
71097,17,0,30,0,0,0,47
71098,17,0,30,0,0,0,47
71099,17,0,30,0,0,0,47
71100,17,0,30,0,0,0,47
71101,17,0,30,0,0,0,47
71102,17,0,33,0,0,0,50
71103,17,0,33,0,0,0,50
71104,17,0,33,0,0,0,50
71105,17,0,33,0,0,0,50
71106,17,0,33,0,0,0,50
71107,17,0,33,0,0,0,50
71108,17,0,33,0,0,0,50
71109,17,0,33,0,0,0,50
71110,17,0,33,0,0,0,50
71111,17,0,33,0,0,0,50
71112,19,0,33,0,0,0,52
71113,19,0,33,0,0,0,52
71114,19,0,33,0,0,0,52
71115,19,0,33,0,0,0,52
71116,19,0,33,0,0,0,52
71117,19,0,33,0,0,0,52
71118,18,0,32,0,0,0,50
71119,18,0,32,0,0,0,50
71120,18,0,32,0,0,0,50
71121,18,0,32,0,0,0,50
71122,18,0,32,0,0,0,50
71123,18,0,32,0,0,0,50
71124,18,0,32,0,0,0,50
71125,18,0,32,0,0,0,50
71126,18,0,32,0,0,0,50
71127,18,0,32,0,0,0,50
71128,18,0,32,0,0,0,50
71129,18,0,32,0,0,0,50
71130,18,0,31,0,0,0,49
71131,18,0,31,0,0,0,49
71132,18,0,34,0,0,0,52
71133,18,0,34,0,0,0,52
71134,18,0,34,0,0,0,52
71135,18,0,34,0,0,0,52
71136,18,0,34,0,0,0,52
71137,18,0,34,0,0,0,52
71138,18,0,34,0,0,0,52
71139,18,0,34,0,0,0,52
71140,18,0,34,0,0,0,52
71141,18,0,34,0,0,0,52
71142,18,0,34,0,0,0,52
71143,18,0,34,0,0,0,52
71144,18,0,34,0,0,0,52
71145,18,0,34,0,0,0,52
71146,18,0,34,0,0,0,52
71147,18,0,34,0,0,0,52
71148,18,0,33,0,0,0,51
71149,18,0,33,0,0,0,51
71150,18,0,33,0,0,0,51
71151,18,0,33,0,0,0,51
71152,18,0,33,0,0,0,51
71153,18,0,33,0,0,0,51
71154,18,0,33,0,0,0,51
71155,18,0,33,0,0,0,51
71156,18,0,33,0,0,0,51
71157,18,0,33,0,0,0,51
71158,18,0,33,0,0,0,51
71159,18,0,33,0,0,0,51
71160,18,0,33,0,0,0,51
71161,18,0,33,0,0,0,51
71162,18,0,33,0,0,0,51
71163,18,0,33,0,0,0,51
71164,18,0,31,0,0,0,49
71165,17,0,31,0,0,0,48
71166,16,0,31,0,0,0,47
71167,16,0,31,0,0,0,47
71168,16,0,33,0,0,0,49
71169,16,0,33,0,0,0,49
71170,16,0,33,0,0,0,49
71171,16,0,33,0,0,0,49
71172,16,0,33,0,0,0,49
71173,16,0,33,0,0,0,49
71174,16,0,32,0,0,0,48
71175,16,0,32,0,0,0,48
71176,16,0,32,0,0,0,48
71177,16,0,32,0,0,0,48
71178,18,0,32,0,0,0,50
71179,18,0,31,0,0,0,49
71180,18,0,31,0,0,0,49
71181,18,0,31,0,0,0,49
71182,18,0,31,0,0,0,49
71183,18,0,31,0,0,0,49
71184,18,0,31,0,0,0,49
71185,18,0,31,0,0,0,49
71186,18,0,31,0,0,0,49
71187,18,0,31,0,0,0,49
71188,16,0,31,0,0,0,47
71189,16,0,31,0,0,0,47
71190,16,0,31,0,0,0,47
71191,16,0,31,0,0,0,47
71192,16,0,31,0,0,0,47
71193,16,0,31,0,0,0,47
71194,16,0,31,0,0,0,47
71195,16,0,31,0,0,0,47
71196,16,0,31,0,0,0,47
71197,15,0,31,0,0,0,46
71198,15,0,33,0,0,0,48
71199,15,0,33,0,0,0,48
71200,15,0,33,0,0,0,48
71201,15,0,33,0,0,0,48
71202,15,0,33,0,0,0,48
71203,15,0,33,0,0,0,48
71204,15,0,33,0,0,0,48
71205,15,0,33,0,0,0,48
71206,15,0,33,0,0,0,48
71207,15,0,33,0,0,0,48
71208,15,0,33,0,0,0,48
71209,15,0,33,0,0,0,48
71210,15,0,33,0,0,0,48
71211,15,0,33,0,0,0,48
71212,15,0,33,0,0,0,48
71213,15,0,33,0,0,0,48
71214,15,0,33,0,0,0,48
71215,15,0,33,0,0,0,48
71216,15,0,33,0,0,0,48
71217,15,0,33,0,0,0,48
71218,15,0,32,0,0,0,47
71219,15,0,32,0,0,0,47
71220,15,0,32,0,0,0,47
71221,15,0,32,0,0,0,47
71222,15,0,30,0,0,0,45
71223,15,0,30,0,0,0,45
71224,15,0,30,0,0,0,45
71225,15,0,30,0,0,0,45
71226,15,0,30,0,0,0,45
71227,15,0,30,0,0,0,45
71228,15,0,30,0,0,0,45
71229,15,0,29,0,0,0,44
71230,15,0,29,0,0,0,44
71231,15,0,28,0,0,0,43
71232,15,0,28,0,0,0,43
71233,15,0,28,0,0,0,43
71234,15,0,30,0,0,0,45
71235,15,0,30,0,0,0,45
71236,15,0,30,0,0,0,45
71237,15,0,30,0,0,0,45
71238,15,0,30,0,0,0,45
71239,15,0,30,0,0,0,45
71240,15,0,30,0,0,0,45
71241,15,0,30,0,0,0,45
71242,15,0,30,0,0,0,45
71243,15,0,30,0,0,0,45
71244,17,0,30,0,0,0,47
71245,17,0,29,0,0,0,46
71246,17,0,29,0,0,0,46
71247,17,0,29,0,0,0,46
71248,16,0,29,0,0,0,45
71249,16,0,29,0,0,0,45
71250,16,0,29,0,0,0,45
71251,16,0,29,0,0,0,45
71252,16,0,29,0,0,0,45
71253,16,0,29,0,0,0,45
71254,16,0,29,0,0,0,45
71255,16,0,29,0,0,0,45
71256,16,0,29,0,0,0,45
71257,16,0,29,0,0,0,45
71258,16,0,29,0,0,0,45
71259,16,0,29,0,0,0,45
71260,16,0,29,0,0,0,45
71261,16,0,29,0,0,0,45
71262,16,0,29,0,0,0,45
71263,16,0,29,0,0,0,45
71264,16,0,29,0,0,0,45
71265,16,0,29,0,0,0,45
71266,16,0,29,0,0,0,45
71267,16,0,28,0,0,0,44
71268,16,0,28,0,0,0,44
71269,16,0,28,0,0,0,44
71270,16,0,28,0,0,0,44
71271,16,0,28,0,0,0,44
71272,16,0,28,0,0,0,44
71273,16,0,28,0,0,0,44
71274,16,0,28,0,0,0,44
71275,16,0,28,0,0,0,44
71276,15,0,28,0,0,0,43
71277,15,0,28,0,0,0,43
71278,15,0,28,0,0,0,43
71279,15,0,28,0,0,0,43
71280,15,0,28,0,0,0,43
71281,15,0,28,0,0,0,43
71282,14,0,28,0,0,0,42
71283,14,0,28,0,0,0,42
71284,14,0,28,0,0,0,42
71285,14,0,28,0,0,0,42
71286,14,0,28,0,0,0,42
71287,14,0,28,0,0,0,42
71288,14,0,28,0,0,0,42
71289,14,0,28,0,0,0,42
71290,14,0,28,0,0,0,42
71291,14,0,28,0,0,0,42
71292,14,0,28,0,0,0,42
71293,14,0,28,0,0,0,42
71294,14,0,28,0,0,0,42
71295,14,0,28,0,0,0,42
71296,14,0,28,0,0,0,42
71297,14,0,28,0,0,0,42
71298,14,0,28,0,0,0,42
71299,14,0,28,0,0,0,42
71300,14,0,28,0,0,0,42
71301,14,0,28,0,0,0,42
71302,14,0,28,0,0,0,42
71303,14,0,28,0,0,0,42
71304,14,0,28,0,0,0,42
71305,14,0,28,0,0,0,42
71306,14,0,28,0,0,0,42
71307,14,0,28,0,0,0,42
71308,14,0,28,0,0,0,42
71309,14,0,28,0,0,0,42
71310,16,0,28,0,0,0,44
71311,16,0,28,0,0,0,44
71312,16,0,28,0,0,0,44
71313,16,0,28,0,0,0,44
71314,16,0,28,0,0,0,44
71315,16,0,28,0,0,0,44
71316,16,0,28,0,0,0,44
71317,16,0,28,0,0,0,44
71318,16,0,28,0,0,0,44
71319,16,0,28,0,0,0,44
71320,16,0,28,0,0,0,44
71321,16,0,28,0,0,0,44
71322,16,0,28,0,0,0,44
71323,16,0,28,0,0,0,44
71324,16,0,28,0,0,0,44
71325,16,0,28,0,0,0,44
71326,16,0,28,0,0,0,44
71327,15,0,28,0,0,0,43
71328,15,0,28,0,0,0,43
71329,15,0,28,0,0,0,43
71330,15,0,28,0,0,0,43
71331,15,0,28,0,0,0,43
71332,15,0,28,0,0,0,43
71333,15,0,28,0,0,0,43
71334,15,0,28,0,0,0,43
71335,15,0,28,0,0,0,43
71336,15,0,31,0,0,0,46
71337,15,0,31,0,0,0,46
71338,15,0,31,0,0,0,46
71339,15,0,31,0,0,0,46
71340,15,0,31,0,0,0,46
71341,15,0,31,0,0,0,46
71342,15,0,31,0,0,0,46
71343,15,0,31,0,0,0,46
71344,15,0,31,0,0,0,46
71345,15,0,31,0,0,0,46
71346,15,0,31,0,0,0,46
71347,15,0,31,0,0,0,46
71348,15,0,31,0,0,0,46
71349,15,0,31,0,0,0,46
71350,15,0,31,0,0,0,46
71351,15,0,31,0,0,0,46
71352,15,0,31,0,0,0,46
71353,15,0,31,0,0,0,46
71354,15,0,30,0,0,0,45
71355,15,0,30,0,0,0,45
71356,15,0,29,0,0,0,44
71357,15,0,29,0,0,0,44
71358,15,0,28,0,0,0,43
71359,15,0,28,0,0,0,43
71360,15,0,28,0,0,0,43
71361,15,0,28,0,0,0,43
71362,15,0,28,0,0,0,43
71363,15,0,28,0,0,0,43
71364,15,0,28,0,0,0,43
71365,15,0,28,0,0,0,43
71366,15,0,32,0,0,0,47
71367,15,0,32,0,0,0,47
71368,15,0,32,0,0,0,47
71369,15,0,32,0,0,0,47
71370,15,0,32,0,0,0,47
71371,15,0,32,0,0,0,47
71372,15,0,32,0,0,0,47
71373,15,0,32,0,0,0,47
71374,15,0,32,0,0,0,47
71375,15,0,32,0,0,0,47
71376,17,0,32,0,0,0,49
71377,17,0,32,0,0,0,49
71378,17,0,32,0,0,0,49
71379,17,0,32,0,0,0,49
71380,17,0,32,0,0,0,49
71381,17,0,32,0,0,0,49
71382,17,0,32,0,0,0,49
71383,17,0,32,0,0,0,49
71384,17,0,32,0,0,0,49
71385,17,0,32,0,0,0,49
71386,17,0,32,0,0,0,49
71387,17,0,32,0,0,0,49
71388,17,0,32,0,0,0,49
